id,breath_id,R,C,time_step,u_in,u_out,pressure
49629,980,20,10,0.943962336,3.241771073,0,25.66269672
49630,980,20,10,0.977400541,2.956814963,0,25.80330101
49631,980,20,10,1.011256218,0,1,25.9439053
49632,980,20,10,1.045386314,0,1,25.66269672
49633,980,20,10,1.079234123,0,1,11.32105905
49634,980,20,10,1.113056421,0,1,10.89924618
49635,980,20,10,1.146752596,0,1,7.946556069
49636,980,20,10,1.18093586,0,1,7.173232469
49637,980,20,10,1.21450448,0,1,7.735649632
49638,980,20,10,1.248355865,0,1,6.470211014
49639,980,20,10,1.282134295,0,1,6.259304578
49640,980,20,10,1.316004276,0,1,6.470211014
49641,980,20,10,1.349860191,0,1,5.134470251
49642,980,20,10,1.383677721,0,1,5.696887414
49643,980,20,10,1.417118311,0,1,5.556283123
49644,980,20,10,1.450775385,0,1,5.134470251
49645,980,20,10,1.484727859,0,1,5.134470251
49646,980,20,10,1.518298864,0.487333949,1,5.134470251
49647,980,20,10,1.551788092,1.183086985,1,5.134470251
49648,980,20,10,1.585690975,1.778240732,1,5.485980978
49649,980,20,10,1.619408846,2.278078095,1,5.626585269
49650,980,20,10,1.653222322,2.701467604,1,5.907793851
49651,980,20,10,1.687065125,3.059284304,1,6.470211014
49652,980,20,10,1.721151352,3.363392203,1,6.751419596
49653,980,20,10,1.754965067,3.61796492,1,6.751419596
49654,980,20,10,1.788497686,3.831297673,1,6.892023887
49655,980,20,10,1.822184563,4.012462068,1,5.978095996
49656,980,20,10,1.855880737,4.165582368,1,6.470211014
49657,980,20,10,1.889811516,4.29578751,1,6.892023887
49658,980,20,10,1.923593521,4.405232772,1,6.610815305
49659,980,20,10,1.957239389,4.49732654,1,6.259304578
49660,980,20,10,1.991324425,4.576092361,1,6.68111745
49661,980,20,10,2.024937153,4.641670857,1,6.68111745
49662,980,20,10,2.058456659,4.696963147,1,5.696887414
49663,980,20,10,2.092321873,4.744166112,1,6.399908869
49664,980,20,10,2.125922918,4.783730973,1,6.189002432
49665,980,20,10,2.159434319,4.81709514,1,6.118700287
49666,980,20,10,2.193026304,4.845374479,1,6.470211014
49667,980,20,10,2.226646423,4.869299871,1,6.189002432
49668,980,20,10,2.260117054,4.889440653,1,6.189002432
49669,980,20,10,2.293711424,4.906535601,1,6.470211014
49670,980,20,10,2.327702522,4.921143865,1,6.189002432
49671,980,20,10,2.361419201,4.933377543,1,6.048398141
49672,980,20,10,2.395064116,4.943693097,1,6.399908869
49673,980,20,10,2.428929567,4.952463878,1,6.048398141
49674,980,20,10,2.463115692,4.959932751,1,6.189002432
49675,980,20,10,2.496802568,4.966143707,1,6.470211014
49676,980,20,10,2.530776978,4.971432982,1,6.329606723
49677,980,20,10,2.564418316,4.975855753,1,6.259304578
49678,980,20,10,2.598068237,4.979594662,1,6.399908869
49679,980,20,10,2.631794691,4.982761172,1,6.189002432
49680,980,20,10,2.665713787,4.985450323,1,6.259304578
49681,981,5,50,0,22.81119329,0,4.853261669
49682,981,5,50,0.031949759,65.21858472,0,5.978095996
49683,981,5,50,0.063742638,66.06288382,0,8.508973232
49684,981,5,50,0.0964849,66.56119463,0,10.82894403
49685,981,5,50,0.128269672,69.99175866,0,11.3913612
49686,981,5,50,0.160005093,72.06520114,0,12.37559123
49687,981,5,50,0.191768169,74.13757154,0,13.14891483
49688,981,5,50,0.224506855,76.05965976,0,13.85193629
49689,981,5,50,0.256288767,77.05109595,0,14.76586418
49690,981,5,50,0.288123846,77.50194225,0,15.75009421
49691,981,5,50,0.319903374,78.19860459,0,16.45311567
49692,981,5,50,0.352621794,78.6517178,0,17.15613712
49693,981,5,50,0.384413004,78.933456,0,17.78885643
49694,981,5,50,0.416187525,79.87788909,0,18.28097145
49695,981,5,50,0.447988749,86.23961299,0,19.05429505
49696,981,5,50,0.480744839,90.52805851,0,20.74154654
49697,981,5,50,0.512534857,95.09546254,0,22.00698516
49698,981,5,50,0.544353724,98.24859897,0,23.7645388
49699,981,5,50,0.576179266,100,0,25.52209243
49700,981,5,50,0.608873844,94.29133381,0,27.70145894
49701,981,5,50,0.640865803,83.72865119,0,28.89659541
49702,981,5,50,0.672842741,77.52800881,0,28.05296967
49703,981,5,50,0.704844713,70.16755975,0,27.84206323
49704,981,5,50,0.73758769,61.78823707,0,28.05296967
49705,981,5,50,0.769537449,54.24600154,0,28.33417825
49706,981,5,50,0.801494598,53.07487757,0,28.47478254
49707,981,5,50,0.833425999,50.97917698,0,29.0371997
49708,981,5,50,0.866424561,48.29982357,0,29.8105233
49709,981,5,50,0.898450375,45.84889496,0,30.44324261
49710,981,5,50,0.930424452,43.31890243,0,31.07596192
49711,981,5,50,0.962405205,40.712535,0,31.70868123
49712,981,5,50,0.99510622,0,1,32.27109839
49713,981,5,50,1.027104378,0,1,29.8105233
49714,981,5,50,1.059084654,0,1,19.26520149
49715,981,5,50,1.091071129,0,1,14.97677061
49716,981,5,50,1.124028206,0,1,13.64102985
49717,981,5,50,1.155965328,0,1,12.9380084
49718,981,5,50,1.187923908,0,1,12.86770625
49719,981,5,50,1.219729662,0,1,12.0240805
49720,981,5,50,1.252524853,0,1,11.74287192
49721,981,5,50,1.284381866,0,1,11.32105905
49722,981,5,50,1.316204548,0,1,11.11015261
49723,981,5,50,1.348018408,0,1,10.75864189
49724,981,5,50,1.380963564,0,1,10.4774333
49725,981,5,50,1.412929773,0,1,10.19622472
49726,981,5,50,1.444728613,0,1,9.77441185
49727,981,5,50,1.47668004,0,1,9.563505414
49728,981,5,50,1.509535551,0.493859959,1,10.26652687
49729,981,5,50,1.54150629,1.159558924,1,8.860483959
49730,981,5,50,1.573529005,1.727763649,1,8.298066796
49731,981,5,50,1.605512619,2.211355653,1,8.579275378
49732,981,5,50,1.638427019,2.634513805,1,8.22776465
49733,981,5,50,1.670391798,2.983910618,1,9.704109705
49734,981,5,50,1.702355146,3.281687089,1,8.157462505
49735,981,5,50,1.734319687,3.535490695,1,7.735649632
49736,981,5,50,1.767270565,3.757946758,1,7.876253923
49737,981,5,50,1.799228907,3.941371563,1,7.173232469
49738,981,5,50,1.831194162,4.097739625,1,8.298066796
49739,981,5,50,1.863233805,4.231296806,1,7.595045341
49740,981,5,50,1.896152496,4.347956373,1,6.892023887
49741,981,5,50,1.928127527,4.4442957,1,7.384138905
49742,981,5,50,1.960100412,4.526395828,1,7.102930323
49743,981,5,50,1.991912842,4.596042471,1,7.946556069
49744,981,5,50,2.02474308,4.657196103,1,6.189002432
49745,981,5,50,2.056517363,4.707551921,1,6.259304578
49746,981,5,50,2.088287354,4.750505421,1,6.399908869
49747,981,5,50,2.120079517,4.787173694,1,6.892023887
49748,981,5,50,2.152864456,4.819351767,1,6.189002432
49749,981,5,50,2.184827566,4.846033334,1,5.626585269
49750,981,5,50,2.216801643,4.868781255,1,5.837491705
49751,981,5,50,2.248744249,4.888150669,1,6.189002432
49752,981,5,50,2.281577826,4.905084708,1,5.76718956
49753,981,5,50,2.313410521,4.919050836,1,5.134470251
49754,981,5,50,2.34539485,4.931014268,1,5.415678832
49755,981,5,50,2.377342701,4.941198907,1,5.837491705
49756,981,5,50,2.41019392,4.95010582,1,5.345376687
49757,981,5,50,2.442165613,4.957476967,1,4.782959523
49758,981,5,50,2.474124432,4.963756799,1,5.275074541
49759,981,5,50,2.50607276,4.969107601,1,5.415678832
49760,981,5,50,2.538938761,4.973788974,1,4.853261669
49761,982,5,20,0,5.482334724,0,6.470211014
49762,982,5,20,0.031663656,19.13113501,0,6.962326032
49763,982,5,20,0.064224005,20.79197263,0,8.298066796
49764,982,5,20,0.0958848,22.62076574,0,9.071390396
49765,982,5,20,0.127560616,23.66027074,0,10.26652687
49766,982,5,20,0.159261703,24.68595645,0,11.18045476
49767,982,5,20,0.191922665,25.31325459,0,12.23498694
49768,982,5,20,0.223707676,25.77434595,0,13.14891483
49769,982,5,20,0.255577087,25.82631327,0,14.20344701
49770,982,5,20,0.287205696,26.77626993,0,14.27374916
49771,982,5,20,0.319653034,26.17921399,0,15.60948992
49772,982,5,20,0.351385355,26.60984434,0,15.82039636
49773,982,5,20,0.383139849,25.72135118,0,17.08583498
49774,982,5,20,0.414876699,25.82693117,0,17.29674141
49775,982,5,20,0.447790861,25.38493137,0,17.92946072
49776,982,5,20,0.479431629,24.58293303,0,18.42157574
49777,982,5,20,0.51111269,21.85696202,0,18.9839929
49778,982,5,20,0.542764902,19.03375349,0,19.54641007
49779,982,5,20,0.575284719,16.13625562,0,20.03852509
49780,982,5,20,0.606961966,13.39081161,0,20.39003581
49781,982,5,20,0.63863802,10.68048465,0,20.6712444
49782,982,5,20,0.67031312,8.019924797,0,20.88215083
49783,982,5,20,0.70284152,5.190823678,0,21.16335941
49784,982,5,20,0.734422207,5.033954163,0,21.23366156
49785,982,5,20,0.766125441,5.954663616,0,22.00698516
49786,982,5,20,0.797810316,7.591652936,0,22.0772873
49787,982,5,20,0.830125332,8.528813316,0,22.78030876
49788,982,5,20,0.861704826,9.417839376,0,23.41302807
49789,982,5,20,0.89331913,10.31506224,0,23.97544523
49790,982,5,20,0.924935341,11.31807283,0,24.3972581
49791,982,5,20,0.957636595,12.00460224,0,25.10027956
49792,982,5,20,0.989278316,0,1,25.73299887
49793,982,5,20,1.020963192,0,1,24.25665381
49794,982,5,20,1.052512646,0,1,17.71855429
49795,982,5,20,1.085513592,0,1,13.64102985
49796,982,5,20,1.117086649,0,1,12.09438265
49797,982,5,20,1.148816586,0,1,11.3913612
49798,982,5,20,1.180393934,0,1,10.89924618
49799,982,5,20,1.212773085,0,1,10.54773545
49800,982,5,20,1.244293451,0,1,10.05562043
49801,982,5,20,1.275950193,0,1,9.985318287
49802,982,5,20,1.307624578,0,1,9.985318287
49803,982,5,20,1.340235949,0,1,8.579275378
49804,982,5,20,1.372041702,0,1,7.735649632
49805,982,5,20,1.40378499,0,1,7.102930323
49806,982,5,20,1.435421228,0,1,6.962326032
49807,982,5,20,1.467961311,0,1,7.524743196
49808,982,5,20,1.499791622,0.332346249,1,7.032628178
49809,982,5,20,1.531532526,1.017331718,1,6.68111745
49810,982,5,20,1.56320858,1.600692456,1,6.962326032
49811,982,5,20,1.59585166,2.112600274,1,6.892023887
49812,982,5,20,1.627479792,2.534941131,1,6.399908869
49813,982,5,20,1.659147501,2.895922471,1,6.68111745
49814,982,5,20,1.690754175,3.203493813,1,6.189002432
49815,982,5,20,1.72353816,3.475107607,1,6.610815305
49816,982,5,20,1.755124092,3.697879373,1,6.54051316
49817,982,5,20,1.786787271,3.88853575,1,6.821721741
49818,982,5,20,1.818480492,4.05141873,1,6.118700287
49819,982,5,20,1.8510077,4.193800342,1,6.962326032
49820,982,5,20,1.882663488,4.311818587,1,6.821721741
49821,982,5,20,1.914264202,4.412398548,1,6.610815305
49822,982,5,20,1.945981264,4.498570206,1,6.962326032
49823,982,5,20,1.978327513,4.573448819,1,6.962326032
49824,982,5,20,2.009938002,4.635808467,1,6.821721741
49825,982,5,20,2.04158783,4.689112603,1,6.54051316
49826,982,5,20,2.073215008,4.734584934,1,6.751419596
49827,982,5,20,2.105774641,4.774460182,1,6.54051316
49828,982,5,20,2.137377024,4.80742517,1,6.610815305
49829,982,5,20,2.169136286,4.835700908,1,6.610815305
49830,982,5,20,2.200717688,4.85970021,1,6.470211014
49831,982,5,20,2.233397484,4.880850083,1,6.610815305
49832,982,5,20,2.265042067,4.898286545,1,6.54051316
49833,982,5,20,2.296613455,4.913139564,1,6.329606723
49834,982,5,20,2.328332186,4.925878251,1,6.470211014
49835,982,5,20,2.3608706,4.937007421,1,6.399908869
49836,982,5,20,2.392490149,4.946219057,1,6.470211014
49837,982,5,20,2.42412281,4.954086652,1,6.610815305
49838,982,5,20,2.455747843,4.960801805,1,6.399908869
49839,982,5,20,2.488326311,4.966693973,1,6.470211014
49840,982,5,20,2.519999981,4.971572129,1,6.610815305
49841,983,20,20,0,0,0,6.189002432
49842,983,20,20,0.031815529,2.801847971,0,5.485980978
49843,983,20,20,0.06451726,6.96321833,0,6.470211014
49844,983,20,20,0.096185207,10.33845172,0,8.790181814
49845,983,20,20,0.127889872,13.10109753,0,11.11015261
49846,983,20,20,0.159628868,15.34917014,0,13.07861269
49847,983,20,20,0.192241192,17.13024178,0,15.18767705
49848,983,20,20,0.224031448,18.4348235,0,17.01553283
49849,983,20,20,0.255773783,19.34492782,0,18.77308647
49850,983,20,20,0.287477732,19.92306422,0,20.31973367
49851,983,20,20,0.320086956,21.67185954,0,21.86638087
49852,983,20,20,0.351765156,23.27649454,0,23.27242378
49853,983,20,20,0.38349843,24.58189081,0,24.95967527
49854,983,20,20,0.415425777,25.60974535,0,26.64692676
49855,983,20,20,0.448597908,26.38778355,0,28.40448039
49856,983,20,20,0.480498791,26.90981582,0,29.95112759
49857,983,20,20,0.512381315,27.21900133,0,31.49777479
49858,983,20,20,0.544211388,25.32443768,0,32.97411985
49859,983,20,20,0.576935291,22.21377417,0,33.04442199
49860,983,20,20,0.608854294,19.50508248,0,31.70868123
49861,983,20,20,0.640774012,16.91242493,0,31.42747265
49862,983,20,20,0.672585726,14.37404399,0,31.49777479
49863,983,20,20,0.705330849,11.8327399,0,31.42747265
49864,983,20,20,0.737114906,9.454992895,0,31.21656621
49865,983,20,20,0.769010782,7.690835392,0,31.21656621
49866,983,20,20,0.800915718,7.073856291,0,30.86505549
49867,983,20,20,0.833740711,6.452204503,0,31.00565978
49868,983,20,20,0.865632534,5.884439555,0,31.00565978
49869,983,20,20,0.897522211,5.325461138,0,31.14626407
49870,983,20,20,0.929291725,4.776657846,0,31.28686836
49871,983,20,20,0.962177038,4.217605952,0,31.42747265
49872,983,20,20,0.993990898,0,1,31.49777479
49873,983,20,20,1.025857449,0,1,30.86505549
49874,983,20,20,1.05773139,0,1,14.4846556
49875,983,20,20,1.090567589,0,1,10.19622472
49876,983,20,20,1.122466564,0,1,10.12592258
49877,983,20,20,1.154354811,0,1,9.422901123
49878,983,20,20,1.186174393,0,1,8.930786105
49879,983,20,20,1.21906209,0,1,7.876253923
49880,983,20,20,1.250930786,0,1,9.071390396
49881,983,20,20,1.282709122,0,1,8.508973232
49882,983,20,20,1.314563274,0,1,6.68111745
49883,983,20,20,1.347355843,0,1,6.68111745
49884,983,20,20,1.379227161,0,1,6.751419596
49885,983,20,20,1.410948515,0,1,7.384138905
49886,983,20,20,1.442762613,0,1,6.189002432
49887,983,20,20,1.475662947,0,1,5.626585269
49888,983,20,20,1.5075562,0.3401964,1,6.189002432
49889,983,20,20,1.539420605,1.026484267,1,6.329606723
49890,983,20,20,1.571305275,1.612040148,1,5.626585269
49891,983,20,20,1.604140282,2.124999371,1,6.118700287
49892,983,20,20,1.635993242,2.548284239,1,5.907793851
49893,983,20,20,1.667872906,2.909528219,1,6.399908869
49894,983,20,20,1.699623585,3.216395391,1,4.853261669
49895,983,20,20,1.732456207,3.486426721,1,5.907793851
49896,983,20,20,1.764312267,3.709289341,1,6.118700287
49897,983,20,20,1.796164751,3.899317385,1,6.118700287
49898,983,20,20,1.828068972,4.061610862,1,5.76718956
49899,983,20,20,1.860859871,4.203513463,1,6.189002432
49900,983,20,20,1.892608166,4.320424219,1,6.189002432
49901,983,20,20,1.924456358,4.420463996,1,6.470211014
49902,983,20,20,1.956332684,4.505846517,1,6.329606723
49903,983,20,20,1.989271879,4.580882972,1,6.259304578
49904,983,20,20,2.021076202,4.642502429,1,5.415678832
49905,983,20,20,2.052967072,4.695194392,1,5.837491705
49906,983,20,20,2.08476758,4.740002587,1,5.485980978
49907,983,20,20,2.117721319,4.779498834,1,5.696887414
49908,983,20,20,2.149641752,4.812026533,1,6.118700287
49909,983,20,20,2.181452751,4.839668135,1,6.329606723
49910,983,20,20,2.213340759,4.863297671,1,5.907793851
49911,983,20,20,2.24628973,4.884061378,1,6.118700287
49912,983,20,20,2.278178453,4.901148639,1,6.118700287
49913,983,20,20,2.310055971,4.915712824,1,6.189002432
49914,983,20,20,2.341925383,4.928128294,1,6.048398141
49915,983,20,20,2.374817133,4.939027441,1,6.189002432
49916,983,20,20,2.406731367,4.948020327,1,5.978095996
49917,983,20,20,2.438591719,4.955674905,1,6.048398141
49918,983,20,20,2.470466375,4.962204967,1,6.048398141
49919,983,20,20,2.503331423,4.967932198,1,5.907793851
49920,983,20,20,2.535195827,4.972655089,1,6.189002432
49921,984,50,20,0,0,0,6.329606723
49922,984,50,20,0.034178972,1.006680802,0,5.978095996
49923,984,50,20,0.06856966,3.29971758,0,6.68111745
49924,984,50,20,0.103705645,5.350151671,0,7.735649632
49925,984,50,20,0.137871981,6.9916362,0,9.493203269
49926,984,50,20,0.17195034,8.21041648,0,11.95377836
49927,984,50,20,0.207089186,9.024537066,0,14.69556203
49928,984,50,20,0.24129653,9.45120658,0,17.15613712
49929,984,50,20,0.275573254,9.580697177,0,19.26520149
49930,984,50,20,0.310610056,9.474205236,0,21.02275512
49931,984,50,20,0.344805479,9.34092179,0,21.3039637
49932,984,50,20,0.379043341,9.360200496,0,20.17912938
49933,984,50,20,0.414037704,9.130296544,0,22.0772873
49934,984,50,20,0.448334455,8.720879201,0,23.6239345
49935,984,50,20,0.482665539,8.391587098,0,23.20212163
49936,984,50,20,0.517745018,8.399802988,0,20.74154654
49937,984,50,20,0.552067757,8.461516389,0,20.31973367
49938,984,50,20,0.586138964,12.4588039,0,22.35849589
49939,984,50,20,0.621141911,15.80560974,0,24.67846669
49940,984,50,20,0.655270576,10.05752379,0,28.05296967
49941,984,50,20,0.689336777,5.876094171,0,29.38871043
49942,984,50,20,0.724683762,5.400606532,0,25.66269672
49943,984,50,20,0.758773804,5.437973078,0,22.00698516
49944,984,50,20,0.792857647,5.634462636,0,20.74154654
49945,984,50,20,0.8279953,5.657546867,0,22.00698516
49946,984,50,20,0.862166882,5.678560297,0,22.00698516
49947,984,50,20,0.896261215,5.895650739,0,20.46033796
49948,984,50,20,0.931542635,6.225970186,0,19.54641007
49949,984,50,20,0.965559006,6.398769938,0,20.5306401
49950,984,50,20,0.999674082,0,1,22.8506109
49951,984,50,20,1.034700394,0,1,20.60094225
49952,984,50,20,1.068900585,0,1,6.54051316
49953,984,50,20,1.103268385,0,1,6.68111745
49954,984,50,20,1.138361216,0,1,7.243534614
49955,984,50,20,1.172681332,0,1,7.173232469
49956,984,50,20,1.20691061,0,1,7.243534614
49957,984,50,20,1.241978884,0,1,6.751419596
49958,984,50,20,1.276264906,0,1,6.68111745
49959,984,50,20,1.310348511,0,1,7.243534614
49960,984,50,20,1.345363379,0,1,6.751419596
49961,984,50,20,1.379669666,0,1,6.610815305
49962,984,50,20,1.413646698,0,1,7.173232469
49963,984,50,20,1.448742151,0,1,6.821721741
49964,984,50,20,1.482748747,0,1,6.399908869
49965,984,50,20,1.517134428,0.692219854,1,6.892023887
49966,984,50,20,1.552339315,1.38750638,1,7.45444105
49967,984,50,20,1.586414576,1.953412882,1,6.68111745
49968,984,50,20,1.620345592,2.428814949,1,7.595045341
49969,984,50,20,1.655635357,2.84472553,1,7.032628178
49970,984,50,20,1.690033197,3.185284189,1,7.595045341
49971,984,50,20,1.72417593,3.470080355,1,7.173232469
49972,984,50,20,1.759217978,3.715968193,1,7.243534614
49973,984,50,20,1.793303967,3.917173197,1,7.665347487
49974,984,50,20,1.827676296,4.088156238,1,6.54051316
49975,984,50,20,1.862860918,4.235252623,1,7.876253923
49976,984,50,20,1.897027016,4.355345145,1,7.31383676
49977,984,50,20,1.931066751,4.456235425,1,7.595045341
49978,984,50,20,1.966245174,4.543940049,1,7.524743196
49979,984,50,20,2.000611782,4.615942902,1,7.384138905
49980,984,50,20,2.034891129,4.676436786,1,6.751419596
49981,984,50,20,2.07002449,4.728563645,1,6.892023887
49982,984,50,20,2.10415864,4.771152248,1,7.243534614
49983,984,50,20,2.138270855,4.8070375,1,6.751419596
49984,984,50,20,2.173567057,4.838255997,1,6.751419596
49985,984,50,20,2.207825184,4.863718279,1,7.173232469
49986,984,50,20,2.241837263,4.88503085,1,6.470211014
49987,984,50,20,2.276874304,4.903506213,1,7.032628178
49988,984,50,20,2.311067343,4.918670124,1,6.751419596
49989,984,50,20,2.345222235,4.931437964,1,6.68111745
49990,984,50,20,2.380432129,4.942505488,1,7.102930323
49991,984,50,20,2.414503574,4.951511228,1,6.610815305
49992,984,50,20,2.448651552,4.959121985,1,6.68111745
49993,984,50,20,2.483870506,4.96572221,1,6.962326032
49994,984,50,20,2.51796484,4.971094672,1,6.610815305
49995,984,50,20,2.55215168,4.975636363,1,6.329606723
49996,984,50,20,2.587185144,4.979551195,1,6.821721741
49997,984,50,20,2.621406078,4.98276711,1,6.751419596
49998,984,50,20,2.655729771,4.985484729,1,6.259304578
49999,984,50,20,2.690810204,4.987819953,1,6.470211014
50000,984,50,20,2.724949121,4.989731258,1,6.821721741
50001,986,5,20,0,0,0,6.68111745
50002,986,5,20,0.031703234,5.150352759,0,6.189002432
50003,986,5,20,0.063296795,11.16450432,0,7.173232469
50004,986,5,20,0.095868587,17.36487206,0,7.524743196
50005,986,5,20,0.127519131,23.38987073,0,8.930786105
50006,986,5,20,0.159216404,29.42376493,0,10.12592258
50007,986,5,20,0.190913677,35.45765913,0,11.2507569
50008,986,5,20,0.223481894,41.65734608,0,12.72710196
50009,986,5,20,0.255052328,45.08509473,0,14.13314487
50010,986,5,20,0.286751032,39.05092822,0,15.60948992
50011,986,5,20,0.318356514,33.03450739,0,16.0313028
50012,986,5,20,0.351176023,26.78698425,0,16.38281352
50013,986,5,20,0.382801056,20.76684182,0,16.73432425
50014,986,5,20,0.414531469,14.72663905,0,17.15613712
50015,986,5,20,0.446121216,8.713213652,0,17.29674141
50016,986,5,20,0.478574753,2.535357058,0,17.36704356
50017,986,5,20,0.510237694,0,0,17.15613712
50018,986,5,20,0.541870356,0,0,17.08583498
50019,986,5,20,0.573576212,0,0,17.29674141
50020,986,5,20,0.606044292,0,0,17.22643927
50021,986,5,20,0.637686014,0,0,17.08583498
50022,986,5,20,0.669346809,0,0,17.01553283
50023,986,5,20,0.700989008,0,0,17.08583498
50024,986,5,20,0.733693838,0,0,17.01553283
50025,986,5,20,0.765418291,0,0,17.08583498
50026,986,5,20,0.79710269,0,0,16.94523069
50027,986,5,20,0.828679323,0,0,17.01553283
50028,986,5,20,0.861594915,0,0,16.94523069
50029,986,5,20,0.893413305,0,0,16.94523069
50030,986,5,20,0.925039768,0,0,16.8046264
50031,986,5,20,0.956687689,0,0,16.8046264
50032,986,5,20,0.988939524,0,1,16.8046264
50033,986,5,20,1.020614862,0,1,16.6640221
50034,986,5,20,1.052322388,0,1,12.30528909
50035,986,5,20,1.084019423,0,1,10.4774333
50036,986,5,20,1.116477728,0,1,9.563505414
50037,986,5,20,1.148120642,0,1,8.438671087
50038,986,5,20,1.179730654,0,1,7.735649632
50039,986,5,20,1.211364746,0,1,8.22776465
50040,986,5,20,1.244014978,0,1,8.157462505
50041,986,5,20,1.275638103,0,1,7.31383676
50042,986,5,20,1.307311535,0,1,6.962326032
50043,986,5,20,1.338909626,0,1,7.243534614
50044,986,5,20,1.371485472,0,1,7.032628178
50045,986,5,20,1.403172255,0,1,6.470211014
50046,986,5,20,1.434808016,0,1,6.470211014
50047,986,5,20,1.466516256,0,1,6.399908869
50048,986,5,20,1.499171972,0.361329239,1,6.470211014
50049,986,5,20,1.530742645,1.038691158,1,6.118700287
50050,986,5,20,1.56243515,1.619201373,1,6.259304578
50051,986,5,20,1.594187737,2.11550734,1,6.259304578
50052,986,5,20,1.626676321,2.547994877,1,6.259304578
50053,986,5,20,1.658264875,2.906236142,1,6.470211014
50054,986,5,20,1.689914942,3.212687663,1,6.189002432
50055,986,5,20,1.721697807,3.475298465,1,6.751419596
50056,986,5,20,1.754059076,3.703079859,1,6.821721741
50057,986,5,20,1.785716534,3.892943109,1,6.821721741
50058,986,5,20,1.817407846,4.055171188,1,6.610815305
50059,986,5,20,1.849140882,4.193794576,1,7.102930323
50060,986,5,20,1.881661654,4.314783584,1,6.821721741
50061,986,5,20,1.913273573,4.41496298,1,7.032628178
50062,986,5,20,1.944876909,4.500474601,1,7.102930323
50063,986,5,20,1.976478815,4.573484411,1,7.032628178
50064,986,5,20,2.008843422,4.637209373,1,6.68111745
50065,986,5,20,2.040616751,4.690499645,1,6.962326032
50066,986,5,20,2.072299004,4.735841851,1,6.751419596
50067,986,5,20,2.104007244,4.774570658,1,6.751419596
50068,986,5,20,2.136972189,4.808826375,1,6.610815305
50069,986,5,20,2.168664455,4.836841729,1,6.470211014
50070,986,5,20,2.200346231,4.860744297,1,6.610815305
50071,986,5,20,2.231942177,4.881094138,1,6.470211014
50072,986,5,20,2.264324427,4.89886858,1,6.470211014
50073,986,5,20,2.296042204,4.913699795,1,6.54051316
50074,986,5,20,2.327801704,4.926371331,1,6.54051316
50075,986,5,20,2.359313965,4.937104591,1,6.470211014
50076,986,5,20,2.391842365,4.946545482,1,6.68111745
50077,986,5,20,2.423621893,4.954398823,1,6.610815305
50078,986,5,20,2.45527482,4.961073748,1,6.610815305
50079,986,5,20,2.487126827,4.966804682,1,6.68111745
50080,986,5,20,2.519806385,4.971808766,1,6.470211014
50081,987,50,20,0,0,0,6.610815305
50082,987,50,20,0.035158873,1.215386669,0,6.399908869
50083,987,50,20,0.069171667,4.081600746,0,6.892023887
50084,987,50,20,0.10347867,6.597392917,0,8.368368941
50085,987,50,20,0.138514996,8.657749829,0,10.96954832
50086,987,50,20,0.172758102,8.893981049,0,14.06284272
50087,987,50,20,0.207087994,4.734852122,0,15.46888563
50088,987,50,20,0.242347479,0.621688861,0,13.64102985
50089,987,50,20,0.276697874,0,0,10.75864189
50090,987,50,20,0.310745955,0,0,8.790181814
50091,987,50,20,0.3458426,0,0,8.790181814
50092,987,50,20,0.37990427,1.680752204,0,8.719879669
50093,987,50,20,0.414309263,8.488457807,0,9.211994687
50094,987,50,20,0.449522734,15.04588767,0,11.60226763
50095,987,50,20,0.483806133,20.70624223,0,16.73432425
50096,987,50,20,0.51785326,21.77548483,0,22.63970447
50097,987,50,20,0.553002119,20.50867383,0,28.75599112
50098,987,50,20,0.587308407,18.97245106,0,31.70868123
50099,987,50,20,0.6214149,17.58759536,0,31.3571705
50100,987,50,20,0.65646553,16.33132262,0,30.79475334
50101,987,50,20,0.690719604,15.28148047,0,30.02142974
50102,987,50,20,0.725063324,14.41402484,0,29.10750185
50103,987,50,20,0.760369778,13.70162711,0,28.19357396
50104,987,50,20,0.794456959,13.12951926,0,27.63115679
50105,987,50,20,0.828604698,12.65595572,0,27.13904178
50106,987,50,20,0.863965511,12.25368128,0,26.7172289
50107,987,50,20,0.898118258,11.92595202,0,26.43602032
50108,987,50,20,0.93232584,11.64572663,0,26.22511389
50109,987,50,20,0.967600346,11.39433548,0,26.0845096
50110,987,50,20,1.001708508,0,1,26.01420745
50111,987,50,20,1.035948753,0,1,22.42879803
50112,987,50,20,1.071167946,0,1,6.259304578
50113,987,50,20,1.10529685,0,1,6.892023887
50114,987,50,20,1.139477968,0,1,7.31383676
50115,987,50,20,1.174627304,0,1,7.384138905
50116,987,50,20,1.208778381,0,1,7.243534614
50117,987,50,20,1.243024826,0,1,7.032628178
50118,987,50,20,1.278126717,0,1,7.524743196
50119,987,50,20,1.312418461,0,1,7.102930323
50120,987,50,20,1.346765995,0,1,7.45444105
50121,987,50,20,1.381844044,0,1,7.173232469
50122,987,50,20,1.416183472,0,1,7.102930323
50123,987,50,20,1.45048666,0,1,7.45444105
50124,987,50,20,1.485629559,0,1,7.032628178
50125,987,50,20,1.51990366,0.714459607,1,7.384138905
50126,987,50,20,1.553961515,1.385486101,1,7.243534614
50127,987,50,20,1.589127064,1.968281449,1,7.384138905
50128,987,50,20,1.623478889,2.446741188,1,7.384138905
